,index,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname,initial_team,picked,captain
81,81,Ben Brereton,775,Sheffield Utd,16,50,2.8333333333333335,175,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,1.9444444444444444,0.09195402298850575,28,0.10171873956134578,Bournemouth,Brereton,0.0,0.0,0
82,82,Ben Chilwell,195,Chelsea,20,54,1.7615384615384615,742,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,8.244444444444444,0.11494252873563218,28,0.3504482980182383,Newcastle,Chilwell,0.0,0.0,0
83,83,Ben Davies,495,Tottenham,31,43,1.8499999999999999,998,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,11.088888888888889,0.1781609195402299,28,0.28651869466750113,Aston Villa,Davies,0.0,0.0,0
84,84,Ben Doak,628,Liverpool,1,43,0.003703703703703704,13,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.14444444444444443,0.005747126436781609,28,0.13181862557008625,Manchester City,Doak,0.0,0.0,0
85,85,Ben Godfrey,252,Everton,16,43,0.8461538461538461,490,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,False,0,0.0,0.0,0,0.0,0,0.22663733715330828,0.0,0.22663733715330828,5.444444444444445,0.09195402298850575,28,0.17276401148738726,Manchester Utd,Godfrey,0.0,0.0,0
86,86,Ben Greenwood,619,Bournemouth,0,40,0.0,0,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.0,0.0,28,0.5309700361723433,Sheffield Utd,Greenwood,0.0,0.0,0
87,87,Ben Jackson,746,Brighton,0,40,0.0,0,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,0.0,0.0,28,0.32041514276432215,Nottingham,Jackson,0.0,0.0,0
88,88,Ben Johnson,536,West Ham,11,44,0.35,396,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,4.4,0.06321839080459771,28,0.3680538225019585,Burnley,Johnson,0.0,0.0,0
89,89,Ben Mee,109,Brentford,38,48,2.0615384615384618,1212,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,13.466666666666667,0.21839080459770116,28,0.13015950873202303,Arsenal,Mee,0.0,0.0,0
90,90,Ben Osborn,489,Sheffield Utd,19,48,0.5961538461538461,589,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,6.544444444444444,0.10919540229885058,28,0.11206356714755268,Bournemouth,Osborn,0.0,0.0,0
91,91,Ben Parkinson,739,Newcastle,1,45,0.013333333333333334,24,FWD,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.26666666666666666,0.005747126436781609,28,0.10708359131897988,Chelsea,Parkinson,0.0,0.0,0
92,92,Ben Pearson,79,Bournemouth,0,45,0.0,0,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.0,0.0,28,0.3539800241148956,Sheffield Utd,Pearson,0.0,0.0,0
93,93,Bendegúz Bolla,547,Wolves,0,40,0.0,0,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.2328302152126108,Fulham,Bolla,0.0,0.0,0
94,94,Benicio Baker-Boaitey,742,Brighton,4,45,0.03333333333333333,14,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,0.15555555555555556,0.022988505747126436,28,0.22740319862449063,Nottingham,Baker-Boaitey,0.0,0.0,0
95,95,Benjamin Fredrick,797,Brentford,0,40,0.0,0,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.04280318689294255,Arsenal,Fredrick,0.0,0.0,0
96,96,Benjamin White,29,Arsenal,106,56,3.630769230769231,1953,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,21.7,0.6091954022988506,28,0.7170009375430907,Brentford,White,0.0,1.0,0
97,97,Benoît Badiashile,191,Chelsea,18,44,0.8692307692307693,559,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,6.211111111111111,0.10344827586206896,28,0.34585059686881303,Newcastle,Badiashile,0.0,0.0,0
98,98,Bernardo Veiga de Carvalho e Silva,344,Manchester City,98,63,6.446153846153846,1715,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,19.055555555555557,0.5632183908045977,28,0.5064694001695562,Liverpool,Silva,0.0,0.0,0
99,99,Bernd Leno,275,Fulham,94,48,2.8423076923076924,2340,GK,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,26.0,0.5402298850574713,28,0.4147203423335143,Wolves,Leno,0.0,0.0,0
100,100,Bertrand Traoré,59,Aston Villa,2,50,0.011538461538461537,10,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.1111111111111111,0.011494252873563218,28,0.1667753132969525,Tottenham,Traoré,0.0,0.0,0
101,101,Billy Blacker,822,Sheffield Utd,0,45,0.0,0,FWD,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,0.0,0.0,28,0.04654632576824233,Bournemouth,Blacker,0.0,0.0,0
102,102,Billy Gilmour,133,Brighton,55,49,2.869230769230769,1695,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,18.833333333333332,0.3160919540229885,28,0.40326526759000786,Nottingham,Gilmour,0.0,0.0,0
103,103,Bobby Clark,627,Liverpool,5,44,0.13333333333333333,86,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.9555555555555556,0.028735632183908046,28,0.1456117290183621,Manchester City,Clark,0.0,0.0,0
104,104,Bobby De Cordova-Reid,270,Fulham,76,53,2.8653846153846154,1154,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,12.822222222222223,0.4367816091954023,28,0.39448789105759186,Wolves,Cordova-Reid,0.0,0.0,0
105,105,Bobby Thomas,179,Burnley,0,40,0.0,0,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.11353762527446967,West Ham,Thomas,0.0,0.0,0
106,106,Boubacar Kamara,47,Aston Villa,40,50,2.273076923076923,1653,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,18.366666666666667,0.22988505747126436,28,0.2978097960555732,Tottenham,Kamara,0.0,0.0,0
107,107,Boubacar Traoré,574,Wolves,15,43,0.44999999999999996,392,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,4.355555555555555,0.08620689655172414,28,0.20694428140610835,Fulham,Traoré,0.0,0.0,0
108,108,Bradley Ibrahim,737,Arsenal,0,45,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.31554851774903364,Brentford,Ibrahim,0.0,0.0,0
109,109,Braian Ojeda Rodríguez,459,Nottingham,0,45,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.08911798215162532,Brighton,Rodríguez,0.0,0.0,0
110,110,Brandon Aguilera Zamora,434,Nottingham,1,45,0.0,4,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.044444444444444446,0.005747126436781609,28,0.09256625801369428,Brighton,Zamora,0.0,0.0,0
111,111,Brandon Austin,491,Tottenham,0,39,0.0,0,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.0,0.0,28,0.21525432685140916,Aston Villa,Austin,0.0,0.0,0
112,112,Brandon Williams,374,Manchester Utd,0,40,0.0,0,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Williams,0.0,0.0,0
113,113,Brennan Johnson,450,Tottenham,80,58,4.338461538461538,1343,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,14.922222222222222,0.45977011494252873,28,0.41936495353312336,Aston Villa,Johnson,0.0,0.0,0
114,114,Bruno Borges Fernandes,373,Manchester Utd,90,82,8.207692307692309,2250,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,25.0,0.5172413793103449,28,0.5205462859737384,Everton,Fernandes,0.0,0.0,0
115,115,Bruno Cavaco Jordão,561,Wolves,0,43,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Jordão,0.0,0.0,0
116,116,Bruno Guimarães Rodriguez Moura,406,Newcastle,86,58,5.573076923076924,2212,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,24.57777777777778,0.4942528735632184,28,0.4001870395948419,Chelsea,Moura,0.0,0.0,0
117,117,Bryan Gil Salvatierra,494,Tottenham,11,49,0.5307692307692308,188,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,2.088888888888889,0.06321839080459771,28,0.18143391905036474,Aston Villa,Salvatierra,0.0,0.0,0
118,118,Bryan Mbeumo,108,Brentford,87,68,4.696153846153846,1286,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,14.28888888888889,0.5,28,0.32853545792862837,Arsenal,Mbeumo,0.0,0.0,0
119,119,Bukayo Saka,19,Arsenal,166,92,10.376923076923077,2100,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,23.333333333333332,0.9540229885057471,28,0.8879623108524819,Brentford,Saka,0.0,1.0,1
120,120,Bénie Traoré,593,Sheffield Utd,11,51,0.3153846153846154,383,FWD,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,4.2555555555555555,0.06321839080459771,28,0.08447736025100094,Bournemouth,Traoré,0.0,0.0,0
121,121,CJ Egan-Riley,166,Burnley,0,39,0.0,0,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.11353762527446967,West Ham,Egan-Riley,0.0,0.0,0
122,122,Callum Hudson-Odoi,205,Nottingham,64,47,2.661538461538462,954,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,10.6,0.367816091954023,28,0.3098076373240391,Brighton,Hudson-Odoi,0.0,0.0,0
123,123,Callum Marshall,785,West Ham,0,45,0.0,0,FWD,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.0,0.0,28,0.22851097745341298,Burnley,Marshall,0.0,0.0,0
124,124,Callum Scanlon,728,Liverpool,0,39,0.0,0,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.19255552456202593,Manchester City,Scanlon,0.0,0.0,0
125,125,Callum Wilson,433,Newcastle,57,78,3.273076923076923,855,FWD,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,9.5,0.3275862068965517,28,0.30018703959484194,Chelsea,Wilson,0.0,0.0,0
126,126,Calum Chambers,37,Aston Villa,0,38,0.0,0,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.0,0.0,28,0.23981814235922183,Tottenham,Chambers,0.0,0.0,0
127,127,Calvin Bassey,610,Fulham,29,44,1.0384615384615385,1219,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,13.544444444444444,0.16666666666666666,28,0.2652950549771924,Wolves,Bassey,0.0,0.0,0
128,128,Cameron Archer,33,Sheffield Utd,66,43,2.8153846153846156,1449,FWD,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,16.1,0.3793103448275862,28,0.27413253266479404,Bournemouth,Archer,0.0,0.0,0
129,129,Cameron Peupion,786,Brighton,0,45,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,0.0,0.0,28,0.21361009517621476,Nottingham,Peupion,0.0,0.0,0
130,130,Caoimhin Kelleher,301,Liverpool,24,37,0.5111111111111112,540,GK,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,6.0,0.13793103448275862,28,0.24772793835512938,Manchester City,Kelleher,0.0,0.0,0
131,131,Carlos Baleba,690,Brighton,16,45,0.9478260869565218,667,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,7.411111111111111,0.09195402298850575,28,0.2687825089693182,Nottingham,Baleba,0.0,0.0,0
132,132,Carlos Henrique Casimiro,376,Manchester Utd,31,53,2.373076923076923,1035,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,11.5,0.1781609195402299,28,0.3170980101116695,Everton,Casimiro,0.0,0.0,0
133,133,Carlos Mendes Gomes,325,Luton,0,45,0.0,0,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.0,0.0,28,0.14120439430682155,Crystal Palace,Gomes,0.0,0.0,0
134,134,Carlos Vinícius Alves Morais,287,Fulham,22,45,1.0846153846153845,306,FWD,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,3.4,0.12643678160919541,28,0.20828099450586773,Wolves,Morais,0.0,0.0,0
135,135,Carlton Morris,326,Luton,109,51,4.484615384615385,1779,FWD,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,19.766666666666666,0.6264367816091954,28,0.5170664632723387,Crystal Palace,Morris,0.0,0.0,0
136,136,Carney Chukwuemeka,196,Chelsea,12,42,0.5961538461538461,168,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,1.8666666666666667,0.06896551724137931,28,0.24436016802748456,Newcastle,Chukwuemeka,0.0,0.0,0
137,137,Cauley Woodrow,340,Luton,12,43,0.5423076923076923,211,FWD,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,2.3444444444444446,0.06896551724137931,28,0.18258370465164914,Crystal Palace,Woodrow,0.0,0.0,0
138,138,Cesare Casadei,791,Chelsea,2,45,0.38,13,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.14444444444444443,0.011494252873563218,28,0.2098774094067949,Newcastle,Casadei,0.0,0.0,0
139,139,Charles Sagoe,735,Arsenal,0,45,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.31554851774903364,Brentford,Sagoe,0.0,0.0,0
140,140,Charlie Goode,102,Brentford,0,39,0.0,0,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.04280318689294255,Arsenal,Goode,0.0,0.0,0
141,141,Charlie Taylor,178,Burnley,35,40,1.853846153846154,1558,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,17.31111111111111,0.20114942528735633,28,0.1939973953894122,West Ham,Taylor,0.0,0.0,0
142,142,Cheick Doucouré,223,Crystal Palace,21,49,1.3153846153846156,920,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,10.222222222222221,0.1206896551724138,28,0.2842832963578209,Luton,Doucouré,0.0,0.0,0
143,143,Cheikhou Kouyaté,451,Nottingham,10,48,0.2692307692307692,201,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,2.2333333333333334,0.05747126436781609,28,0.12360074077231498,Brighton,Kouyaté,0.0,0.0,0
144,144,Chiedozie Ogbene,328,Luton,66,49,4.184615384615385,1632,FWD,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,18.133333333333333,0.3793103448275862,28,0.36879060120337326,Crystal Palace,Ogbene,0.0,0.0,0
145,145,Chris Basham,474,Sheffield Utd,8,39,0.36153846153846153,316,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,3.511111111111111,0.04597701149425287,28,0.08821029325006464,Bournemouth,Basham,0.0,0.0,0
146,146,Chris Mepham,75,Bournemouth,10,43,0.40399999999999997,343,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,3.811111111111111,0.05747126436781609,28,0.5539585419194697,Sheffield Utd,Mepham,0.0,0.0,0
147,147,Chris Richards,238,Crystal Palace,17,39,1.2653846153846153,1281,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,14.233333333333333,0.09770114942528736,28,0.35688471465167376,Luton,Richards,0.0,0.0,0
148,148,Chris Wood,468,Nottingham,75,48,3.569230769230769,863,FWD,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,9.588888888888889,0.43103448275862066,28,0.3477386718067977,Brighton,Wood,0.0,0.0,0
149,149,Christian Eriksen,379,Manchester Utd,34,58,1.8653846153846154,845,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,9.38888888888889,0.19540229885057472,28,0.3274428376978764,Everton,Eriksen,0.0,0.0,0
150,150,Christian Nørgaard,110,Brentford,60,53,3.9692307692307693,2052,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,22.8,0.3448275862068966,28,0.2354320096527663,Arsenal,Nørgaard,0.0,0.0,0
